,content,rating
4752,Says federal law enforcement officers cut off questioning of the Christmas Day underwear bomber by giving him a Miranda warning after 30 minutes of questioning.,1
4753,"""The percent of students who enter high school and eventually earn a diploma or equivalent, or who remain in pursuit of a diploma or equivalent, is 90 percent.""",1
4754,Says he cut 'tax rates five times',1
4755,"Scott Maddox has run ""losing campaigns for 3 of Florida's 4 available cabinet positions.""",1
4756,"Royalties for oil and other energy sources are the ""second-largest revenue source to the federal government after the IRS.""",1
4757,"For the new state budget, ""Floridians have sent us $3 billion less of their funding.""",1
4758,"""Up until two weeks ago, John McCain was a leading proponent of amnesty. Now with me challenging him, suddenly he has changed.""",1
4759,"""This administration and this Congress have been systematically cutting funding to border security since the Democrats took control.""",1
4760,"Late changes to the Arizona immigration law ""lay to rest questions over the possibility of racial profiling.""",1
4761,On transparency in dealing with the Republican Party of Florida's financial issues.,1
4762,"A letter from BP to the Minerals Management Service ""actually recommends  improvements and specific recommendations around safety regulations  should they choose to change them.""",1
4763,"""Brazil got off oil in the last 30 years.""",1
4764,"Says Texas has been waiting for two years for the federal government to act on a proposal to allow the state to ""create insurance opportunities for those that are uninsured today.""",1
4765,"Alaska's Prince William Sound ""is pristine now.""",1
4766,"""Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views.""",1
4767,"""The governor switched his position once again on offshore oil drilling.""",1
4768,"Members of Congress ""have not reduced their salaries ... since the Great Depression,"" meaning they've gone ""eight decades without a pay cut.""",1
4769,On whether to run for the U.S. Senate as an independent.,1
4770,"Says a Bureau of Labor Statistics report attributed a sharp increase in work-related fatalities to ""increasing numbers of employees and drivers could not read or understand warning signs in English.""",1
4771,"The more than $800,000 raised by the Alan Grayson campaign last quarter was ""#1 among all 435 members of the U.S. House of Representatives."" ",1
4772,"Under the new Arizona immigration law, police can't stop someone to check their immigration status unless they think they see something illegal.",1
4773,"""Currently we have some 40-45% of Americans who are not paying any taxes.""",1
4774,"GM has ""repaid our government loan, in full, with interest, five years ahead of the original schedule.""",1
4775,"""We researched to find out if anybody on Fox News had ever said you're going to jail if you don't buy health insurance. Nobody's ever said it.""",1
4776,Links jailed lobbyist Jack Abramoff to Rep. C.W. Bill Young.,1
4777,"U.S. Rep. Bill Young ""has accepted $737,000 from lobbyists and recipients of his earmarks.""",1
4778,"The financial services bill will end ""too-big-to-fail.""",1
4779,Says Gov. Rick Perry has never held a private-sector job.,1
4780,"""Obama did not open new lands to offshore drilling 每 all of these areas were already open for drilling once Congress and President Bush lifted the moratorium in 2008. Instead, President Obama yesterday announced what areas he would CLOSE to offshore drilling.""",1
4781,"""We actually have not required in this law that you carry health insurance.""",1
4782,"""The vast majority of the money I got was from small donors all across the country.''",1
4783,"Says Crist campaign website ""has eliminated all references to our Republican Party.""",1
4784,''I have received more contributions than any other candidate in the race 每 Republican or Democrat.'',1
4785,"In 2004, ""20 percent of U.S. households were getting about 75 percent of their income from the federal government. ... Another 20 percent were receiving almost 40 percent.""",1
4786,"The financial services regulatory bill ""will end taxpayer bailouts.""",1
4787,"""The Health Care  and Education Reconciliation Act is the largest-ever investment in  higher education.""",1
4788,On running for the U.S. Senate as an independent.,1
4789,"""We have constitutional amendment that says that there's a ban on drilling right off Florida's coast.""",1
4790,"New financial regulation ""actually guarantees future bailouts of Wall Street banks.""",1
4791,"""Dubai is the only country with huge amounts of imported workers that's actually passed legislation to give these immigrant workers a better deal in the Middle East.""",1
4792,"""We had a press conference here that interestingly no one  in the mainstream media covered.""",1
4793,"Passage of Clinton budget bill in 1993 ""led to an enormous flowering of the economy in America.""",1
4794,The passage of the teacher tenure bill in the Fla. Legislature was like the health care bill in Congress because one party jammed it through.,1
4795,"""The bill reported out of committee sets up a $50 billion slush fund that, while intended for resolving failing firms, is available for virtually any purpose that the treasury secretary sees fit.""",1
4796,"""The fact is, in the past year we have had more tax cuts than almost any time in our nation's history.""",1
4797,"""When you look at the nearly 150 men and women   who have served us on the Texas Supreme Court, more than half of them   had zero prior judicial experience.""",1
4798,"Says Republican state leaders are using ""Soviet-style""  budget management.",1
4799,"When the United States ""first created the federal income tax, frankly, nobody below a million dollars a year paid anything.""",1
4800,"""A filibuster has never really been successfully used against a Supreme Court justice.""",1
4801,"""The permission to engage was given before the word RPG was ever used.""",1
4802,"Rubio's ""got more experience than Obama had.""",1
4803,"Marco Rubio was ""subpoenaed.""",1
4804,"""I don't answer hypotheticals.""",1
4805,"""No one questioned that she (Judge Sotomayor) was out of the mainstream.""",1
4806,Says he did not say Republicans would filibuster immigration reform.,1
4807,"""Every citizen is entitled to the freedom of  speech, but no one should  have the right to use government funds or  institutions to portray acts  that are morally reprehensible to the vast  majority of Americans.""",1
4808,"""The policy of the Bush administration was also not to add new nuclear capabilities.""",1
4809,"""This race will be the Democrats' top target this November.""",1
4810,"Obama said troops ""whine about bearing the costs"" of going to war.",1
4811,"""Early census returns are showing that conservatives have been measurably less likely than liberals to return their census forms.""",1
4812,"""The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama's $787 billion stimulus.""",1
4813,"""Teachers will not be able to return to work after raising their children.""",1
4814,"""I never considered myself a maverick.""",1
4815,"""An audit of the last census found that over 370,000  people living in  Texas were not counted, and our state lost an  estimated $1 billion in  federal funds as a result.""",1
4816,"""The number of uninsured people in Massachusetts is about the same as it was when the mandates were passed in 2006.""",1
4817,"""More people are driving under the influence of drugs than are driving under the influence of alcohol. A recent roadside survey showed that 16 percent of the people tested, tested positive for illicit or licit drugs. That's significantly higher than alcohol.""",1
